TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_Encounters,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_Encounters,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_Encounters,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_Encounters,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity
250,30,KMeans,250,654,654,43383,14217.13,3972.867,4444.078,1182.86,3296.488,1219.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,287,770,770,50207,16426.47,4663.733,5106.863,1436.901,3782.334,1409.561,7,42,42,206442,1106.818,848.4464,159.3224,44.16024,761.9445,720.2469,0,0,0,0,0,0,0,0,0,0,6,48,48,832964,3100.531,2873.82,113.9615,30.11998,2887.144,2843.711
100,35,KMeans,100,170,170,13004,5443.09,1297.835,1580.64,244.7999,1306.231,381.0801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,142,307,307,22417,7669.722,2375.55,2086.424,499.7003,1839.775,684.0413,6,42,42,28419,629.2465,380.5415,150.0223,37.35998,334.7863,284.8654,0,0,0,0,0,0,0,0,0,0,2,12,12,45012,917.0531,880.7531,22.34016,11.61999,862.9229,856.5464
200,35,KMeans,200,512,512,34971,10756.43,3851.492,2915.094,729.7197,2621.683,1117.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,KMeans,244,612,612,44615,13320.35,4173.791,3746.005,1058.02,3218.927,1273.561,4,18,18,6993,290.6185,152.0227,69.38084,21.77998,118.0619,90.3613,0,0,0,0,0,0,0,0,0,0,2,10,10,51738,1037.738,999.0605,25.38035,6.979995,979.1315,973.0255
300,35,KMeans,273,676,676,48376,15184.62,4551.334,4373.77,1198.5,3559.43,1424.482,5,11,11,811,285.3056,117.4018,56.74041,18.59999,87.42104,39.90019,0,0,0,0,0,0,0,0,0,0,22,252,252,4388134,10675.59,10039.57,431.0061,135.0202,9891.927,9786.612
100,40,KMeans,96,146,146,11180,4982,1310.536,1191.792,217.5999,1233.95,366.0203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,312510,2263.178,2182.66,31.82018,10.85999,2158.777,2136.915
150,40,KMeans,148,331,331,24032,7695.318,2735.477,1860.819,467.6797,1908.416,727.2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,53058,1172.439,1082.271,42.18058,4.659997,1094.543,1067.577
200,40,KMeans,181,408,408,26483,9821.964,3003.957,2580.609,613.5198,2371.799,875.8807,4,28,28,79547,651.5924,497.2198,62.90068,16.23999,483.0019,439.1646,0,0,0,0,0,0,0,0,0,0,15,102,102,1951556,7815.213,7487.079,156.5411,59.21996,7417.51,7327.589
250,40,KMeans,244,602,602,45334,13779.75,4516.92,3968.044,967.2202,3236.61,1298.741,2,8,8,5856,165.1963,98.18056,28.22026,10.23999,86.82152,66.48114,0,0,0,0,0,0,0,0,0,0,4,18,18,297058,2124.728,2061.316,28.96011,12.37999,2027.619,2007.448
300,40,KMeans,293,730,730,49904,15988.3,5282.189,4532.674,1271.14,3816.413,1573.363,2,2,2,162,106.1821,53.08083,6.779995,2.259999,42.20058,20.4201,0,0,0,0,0,0,0,0,0,0,5,20,20,504652,2776.637,2709.071,27.55999,11.37999,2662.654,2637.91
100,20,KMeans,83,178,178,11328,4801.957,1044.31,1565.001,280.1399,1073.269,311.4001,4,9,9,1764,269.0209,103.8416,76.82111,8.519994,85.28119,46.64038,0,0,0,0,0,0,0,0,0,0,13,133,133,2312905,6434.977,5360.449,318.1048,68.31995,5886.479,5292.142
150,20,KMeans,138,387,387,28030,8674.063,2303.247,3100.505,688.4799,1842.235,693.3202,1,3,3,701,80.03858,34.5406,23.40034,4.039997,29.92049,18.86024,0,0,0,0,0,0,0,0,0,0,11,92,92,1836956,5654.548,4829.296,166.2818,53.97998,5290.996,4737.577
200,20,KMeans,190,524,524,36521,11628.36,3020.895,4027.897,944.2005,2484.223,926.7001,3,27,27,124257,593.343,478.0022,87.12142,23.1201,425.1795,412.6017,0,0,0,0,0,0,0,0,0,0,7,63,63,996277,3563.08,3250.962,205.1234,41.32005,3243.555,3196.23
250,20,KMeans,250,706,706,49277,15121.07,4180.449,5237.373,1264.4,3286.95,1305.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,300,868,868,61463,18560.19,5004.078,6877.822,1610.6,4045.656,1684.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,94,206,206,15600,5475.642,1450.877,1718.203,342.8598,1254.071,409.0002,4,14,14,3151,238.9642,135.9023,43.70031,17.03999,85.22119,65.42074,0,0,0,0,0,0,0,0,0,0,2,6,6,53329,1116.965,1074.884,24.42031,6.559995,1059.429,1050.3
150,25,KMeans,150,388,388,28730,8477.843,2595.432,2642.834,647.3802,1956.837,756.7806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,187,505,505,35186,11210.88,3323.562,3736.612,877.1209,2454.241,981.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,139,139,2545770,6533.542,5633.045,260.9836,64.03995,6062.554,5553.956
250,25,KMeans,250,676,676,48804,14647.72,4192.648,4889.246,1273.06,3296.049,1328.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,277,771,771,57025,16558.66,4695.656,5472.856,1418.661,3656.573,1462.62,2,7,7,753,136.5611,65.54112,41.26056,9.479993,34.0004,21.1001,0,0,0,0,0,0,0,0,0,0,21,420,420,5209333,8527.294,7975.978,465.8867,229.6614,7710.421,7637.526
100,30,KMeans,88,189,189,12632,4805.651,1578.241,1268.376,264.5398,1137.129,416.7804,2,5,5,2355,156.4957,57.70094,48.24073,9.659992,50.02076,35.22042,0,0,0,0,0,0,0,0,0,0,10,58,58,1320908,5412.244,5020.265,174.8821,30.99998,5079.581,4982.989
150,30,KMeans,149,364,364,27242,8168.309,2675.635,2295.768,513.0199,1968.597,782.9411,1,4,4,472,53.32103,40.26073,7.459994,3.519997,18.28023,11.10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,KMeans,191,447,447,30300,10595.78,3173.062,3201.36,731.2003,2468.321,963.0811,4,26,26,125260,745.6532,597.5084,66.72076,24.92006,571.8776,534.8214,0,0,0,0,0,0,0,0,0,0,5,35,35,548140,2529.83,2445.81,45.22025,17.87999,2402.213,2384.509
250,30,KMeans,222,558,558,37152,12645.38,3703.365,3804.107,961.6002,2928.226,1053.32,9,110,110,572069,1920.467,1686.643,133.3016,52.72005,1543.299,1493.257,1,16,16,216188,399.9388,384.5272,11.48007,9.940038,370.2751,367.5765,18,248,248,3338182,7999.348,7653.346,229.4024,114.6601,7468.723,7395.293
300,30,KMeans,290,776,776,53538,16612.13,4983.521,5080.766,1435.121,3780.912,1507.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,90,1717101,5098.808,4793.213,176.9222,63.06,4743.257,4690.441
100,35,KMeans,100,186,186,11966,5212.401,1502.459,1298.634,246.02,1285.13,418.3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,141,334,334,23670,7392.052,2476.552,1816.718,477.1397,1850.116,726.7007,8,41,41,53781,1110.478,782.5198,152.462,32.31998,746.5197,674.9203,0,0,0,0,0,0,0,0,0,0,1,3,3,14773,538.3829,287.4606,7.519994,5.679996,515.2603,279.9647
200,35,KMeans,193,463,463,33850,10718.01,3627.808,2952.555,724.2998,2563.363,1057.742,2,9,9,1107,120.0219,52.66082,25.64021,6.399996,40.56055,23.66016,0,0,0,0,0,0,0,0,0,0,5,20,20,500301,2784.405,2620.655,68.74062,21.41998,2638.23,2594.04
250,35,KMeans,235,592,592,46592,13099.53,4234.935,3688.024,1066.64,3084.128,1297.022,8,45,45,26297,617.7484,350.9465,125.5213,40.49997,290.7451,238.864,0,0,0,0,0,0,0,0,0,0,7,43,43,445413,3718.249,3502.346,112.5014,28.51998,3491.229,3437.793
300,35,KMeans,294,818,818,57500,16270.82,5789.12,4590.635,1350.76,3839.215,1693.542,1,4,4,252,66.66083,16.8602,21.84031,3.479997,15.74017,6.719995,0,0,0,0,0,0,0,0,0,0,5,20,20,507606,2790.25,2667.41,49.2203,16.75999,2660.764,2619.544
100,40,KMeans,99,146,146,10157,5086.169,1378.717,1163.072,201.2599,1285.291,375.6005,1,4,4,266,48.94093,41.46076,6.219995,3.919997,17.84022,16.40018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,142,314,314,22113,7300.98,2515.973,1702.477,462.5601,1905.377,751.6418,6,34,34,11400,394.2222,238.1643,79.28075,34.89998,175.2629,142.5821,0,0,0,0,0,0,0,0,0,0,2,12,12,51649,1034.895,978.3201,27.54039,6.319996,977.9598,961.0833
200,40,KMeans,182,426,426,32639,10024.16,3216.701,2749.612,671.3601,2369.74,947.8414,10,49,49,8694,711.6992,390.007,160.0619,46.53997,296.5449,221.2231,0,0,0,0,0,0,0,0,0,0,8,45,45,1007428,4152.045,3646.947,57.8801,28.51998,3958.824,3562.81
250,40,KMeans,244,630,630,41320,13306.96,4362.375,3601.699,941.2199,3229.268,1260.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,736118,3282.53,3129.952,69.64053,26.49998,3116.067,3076.515
300,40,KMeans,297,808,808,52199,16325.01,5433.43,4573.196,1347.341,3897.092,1634.702,3,14,14,1689,179.983,123.1823,40.52039,21.74003,55.7007,46.62049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,KMeans,89,231,231,17311,5175.885,1450.657,1746.925,312.2601,1178.85,461.7807,9,50,50,22717,751.7375,418.3837,178.6224,47.32006,360.2655,295.265,0,0,0,0,0,0,0,0,0,0,2,10,10,42577,889.3083,841.7745,23.10015,10.15999,841.6545,831.6201
150,20,KMeans,140,356,356,24780,8484.156,2177.405,2978.664,619.8,1854.056,652.1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,90,1879429,5093.083,4753.019,215.2633,56.82004,4706.637,4654.18
200,20,KMeans,200,526,526,37506,11715.63,3075.233,4209.277,875.7601,2639.222,1061.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,249,733,733,48788,15378.9,4052.747,5966.681,1299.502,3242.447,1320.181,1,7,7,690,93.31635,29.04047,46.50087,7.899993,18.54023,13.44012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,300,834,834,58842,18803.4,4745.575,7277.271,1470.48,3908.093,1580.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,91,190,190,12521,5222.82,1421.677,1602.781,298.6801,1185.67,398.8004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,32,813826,5121.655,4777.262,179.6624,36.47997,4785.097,4706.399
150,25,KMeans,150,372,372,27435,8781.516,2447.389,3069.342,620.72,1956.177,750.9606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,174,474,474,31314,10624.92,2919.535,3747.693,769.5802,2268.559,840.2805,15,96,96,64887,1456.778,867.5845,321.4845,67.16001,750.4495,638.2339,0,0,0,0,0,0,0,0,0,0,11,58,58,932050,5644.085,5371.548,152.1016,49.43997,5307.726,5254.301
250,25,KMeans,248,686,686,49151,14610.39,4195.992,5097.91,1285.902,3247.607,1306.381,2,6,6,1398,144.0399,56.36091,53.86085,16.20009,37.74048,19.54007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,300,861,861,62444,18217.31,5032.219,6539.773,1548.523,3923.553,1578.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,99,192,192,14444,5418.746,1345.456,1647.761,300.6801,1298.291,422.4803,1,0,0,0,45.30085,0,0.38,0,19.94027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,146,352,352,24875,8068.553,2508.012,2275.627,557.5002,1907.976,720.9004,2,8,8,1007,139.5806,59.68098,42.64059,14.44006,39.40052,24.32019,0,0,0,0,0,0,0,0,0,0,2,2,2,53759,1176.023,1080.389,29.7003,0.7999998,1110.579,1079.589
200,30,KMeans,185,490,490,38497,10227.22,3314.263,2753.49,748.9998,2470.783,1032.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,124,124,2544122,7694.879,7281.694,200.8619,74.47995,7233.855,7149.402
250,30,KMeans,250,643,643,45701,14170.64,3925.365,4560.358,1132.76,3248.229,1276.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,273,734,734,52470,15544.98,4729.838,4608.161,1292.219,3596.689,1447.321,16,87,87,29542,1066.028,737.2134,198.5218,101.9201,453.9073,399.1061,0,0,0,0,0,0,0,0,0,0,11,83,83,1327416,5751.063,5180.019,149.1415,55.57996,5421.301,5054.943
100,35,KMeans,93,170,170,10480,4901.178,1299.937,1214.353,232.52,1198.809,353.1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,270311,4069.914,3906.074,39.01999,10.19999,3911.94,3848.478
150,35,KMeans,147,330,330,21000,7629.972,2480.171,2061.904,471.2397,1915.196,695.4011,3,8,8,1413,146.6828,75.06114,15.43999,9.099994,51.4006,34.32022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,199,478,478,34411,11021.46,3537.385,3118.816,759.0599,2610.303,1078.201,1,4,4,644,60.00118,25.9404,10.86006,3.919997,21.3003,13.92013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,KMeans,237,602,602,42797,13208.61,4176.914,3686.102,1090.08,3146.827,1233.542,10,51,51,21006,690.7834,308.9252,156.9217,48.85996,266.8042,173.3425,0,0,0,0,0,0,0,0,0,0,3,21,21,156174,1611.978,1533.642,58.58085,14.89999,1507.927,1490.951
300,35,KMeans,287,757,757,51701,15997.17,5103.207,4538.214,1253.94,3794.212,1497.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,156,156,2800825,6236.596,5842.758,216.4227,67.61995,5796.493,5728.966
100,40,KMeans,100,158,158,11098,5063.842,1396.618,1171.673,191.0199,1304.171,408.5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,145,288,288,20947,7692.682,2218.567,1905.7,462.2798,1887.156,677.1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,511192,2784.204,2718.2,27.85999,12.55999,2681.664,2654.097
200,40,KMeans,191,509,509,34335,10827.78,3540.328,3139.299,788.0203,2541.962,1028.741,4,13,13,7103,260.0436,133.6623,47.44032,11.71999,114.4819,84.84118,0,0,0,0,0,0,0,0,0,0,5,16,16,212503,2838.557,2662.695,56.36034,12.59999,2702.454,2650.091
250,40,KMeans,233,584,584,40115,12819,4066.091,3486.339,968.72,3035.406,1214.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,272,272,3990154,7477.409,6968.444,294.0036,104.5401,6909.684,6820.999
300,40,KMeans,278,716,716,49725,15407.47,4954.804,4330.471,1120.239,3635.932,1456.201,3,28,28,415516,1046.471,896.954,79.38124,16.56006,881.8617,853.632,0,0,0,0,0,0,0,0,0,0,19,156,156,2954670,9694.734,9116.08,336.8842,116.0605,9028.571,8913.121
100,20,KMeans,93,229,229,15663,5479.461,1365.595,1955.348,321.52,1212.11,431.9807,4,18,18,3890,294.7586,106.8217,86.02121,14.31999,96.22144,50.74058,0,0,0,0,0,0,0,0,0,0,3,9,9,150994,1699.051,1538.904,89.06146,8.339993,1554.195,1530.564
150,20,KMeans,139,345,345,24507,8274.957,2389.67,2741.258,582.2001,1834.636,708.101,9,53,53,15001,762.0203,314.4255,301.6852,42.38002,254.1441,205.143,0,0,0,0,0,0,0,0,0,0,2,16,16,46720,962.7122,865.8612,64.7411,8.079995,868.5513,856.5663
200,20,KMeans,200,574,574,41688,12771.77,3303.1,5182.85,959.9005,2651.942,1080.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,231,688,688,45643,15182.04,3994.908,5960.609,1148.501,3009.226,1216.941,3,22,22,103783,611.0269,483.8973,65.02092,10.29999,467.6162,446.1986,3,4,4,519,79.98129,22.24006,24.18014,11.13999,22.06008,11.09999,10,55,55,1054550,5409.65,5199.187,107.4408,40.73997,5140.878,5086.828
300,20,KMeans,270,810,810,57524,16969.47,4834.44,6084.11,1525.701,3639.533,1559.921,9,65,65,116507,981.2657,670.8126,177.1424,42.35997,562.0132,511.3722,0,0,0,0,0,0,0,0,0,0,21,291,291,3958211,9470.342,8872.149,352.1042,119.0199,8777.15,8674.244
100,25,KMeans,87,190,190,13504,5006.458,1421.979,1541.481,282.1001,1138.69,412.4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,48,1205241,7297.687,6895.114,162.2815,40.17997,6918.353,6806.41
150,25,KMeans,139,350,350,25493,8039.419,2340.289,2470.272,557.4598,1842.817,687.7603,1,2,2,448,60.00118,12.22009,16.32018,2.799998,16.36018,7.659994,0,0,0,0,0,0,0,0,0,0,10,90,90,1956346,5120.544,4769.725,199.2427,60.24008,4753.104,4690.417
200,25,KMeans,176,458,458,30456,10210.87,3167.321,3194.602,751.9398,2325.22,903.9609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,272,272,5080267,11818.67,11177.52,374.1643,145.2601,11038.21,10916.56
250,25,KMeans,250,712,712,48736,14231.97,4393.496,4630.141,1191.78,3332.61,1372.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,281,786,786,52548,17056.39,4891.539,5819.459,1416.46,3695.432,1489.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,342,342,4513833,8095.958,7608.492,309.8436,134.5601,7476.312,7391.226
100,30,KMeans,94,168,168,11041,5303.52,1274.875,1604.319,250.3199,1240.651,373.2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,719557,3264.058,3031.43,124.9818,27.17999,3036.595,2986.25
150,30,KMeans,144,354,354,22256,8223.399,2295.406,2585.393,531.1599,1882.596,673.3406,3,10,10,13386,276.2463,169.4793,50.3007,14.47999,141.4417,112.702,0,0,0,0,0,0,0,0,0,0,3,12,12,162453,1656.929,1552.894,73.74124,11.45999,1532.696,1519.873
200,30,KMeans,200,488,488,32399,11094.15,3222.938,3579.728,885.9203,2599.102,954.5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,KMeans,250,660,660,48515,14008.25,4179.648,4311.875,1177.56,3305.828,1325.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,292,794,794,53380,16704,5263.047,5106.107,1361.78,3824.434,1576.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,56,1289035,4224.056,3988.548,132.7417,38.43997,3957.853,3914.434
100,35,KMeans,94,170,170,12380,4751.986,1514.08,1045.19,279.2199,1211.21,421.0005,1,3,3,118,77.19906,20.00027,25.8004,0,21.4003,6.799994,0,0,0,0,0,0,0,0,0,0,5,11,11,210908,2847.967,2753.334,37.36025,13.17999,2727.809,2699.121
150,35,KMeans,144,320,320,22329,7616.879,2518.573,1894.48,465.8397,1861.795,692.7207,2,2,2,320,110.4621,43.88062,12.27999,1.259999,45.28065,23.48016,0,0,0,0,0,0,0,0,0,0,4,12,12,305218,2269.745,2107.567,77.92102,13.1,2123.342,2082.044
200,35,KMeans,194,478,478,33239,10590.28,3690.11,2852.372,759.1199,2575.162,1067.642,1,5,5,3967,99.99523,56.2411,23.68035,4.059997,53.40103,43.58081,0,0,0,0,0,0,0,0,0,0,5,25,25,485649,2707.471,2515.608,92.88117,21.89998,2532.3,2493.712
250,35,KMeans,250,634,634,43355,13671.03,4338.575,3910.385,1050.92,3273.169,1348.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,294,791,791,54830,16135.02,5735.476,4738.377,1386.58,3856.433,1718.382,6,21,21,2716,360.0448,153.4424,80.72076,27.86,114.7215,67.30044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,KMeans,100,150,150,11417,4989.706,1142.953,1161.892,198.0999,1286.51,336.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,131,280,280,23907,7031.236,2480.534,1766.04,422.8001,1708.055,695.9013,10,37,37,6702,616.209,343.4059,90.84035,32.53997,248.3238,166.9819,0,0,0,0,0,0,0,0,0,0,9,45,45,995587,4855.372,3631.888,82.94065,26.17998,4613.939,3541.358
200,40,KMeans,200,466,466,31528,10636.81,3506.546,2808.71,720.4597,2594.401,1011.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,40,KMeans,249,625,625,44307,13440.09,4524.578,3599.441,991.5996,3272.888,1347.862,1,3,3,427,60.00118,21.68031,18.14022,6.419995,16.16018,7.519994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,40,KMeans,300,796,796,53092,16346.12,5529.375,4607.794,1373.18,3944.413,1615.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,KMeans,99,245,245,19949,6083.153,1513.777,2248.453,312.2199,1301.871,423.6803,1,3,3,548,70.10025,18.32023,31.14052,2.759998,16.28018,7.539994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,144,405,405,27835,8814.897,2272.006,3220.182,697.1412,1911.756,720.941,2,7,7,1156,106.6621,73.04129,16.26009,8.219994,37.70048,32.54036,0,0,0,0,0,0,0,0,0,0,4,12,12,313492,2276.932,2168.186,34.62016,11.33999,2178.216,2140.299
200,20,KMeans,200,539,539,37907,12255.89,3007.912,4520.445,953.2402,2639.664,948.5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,236,672,672,50188,14425.48,3941.326,5087.274,1303.381,3119.188,1273.741,13,73,73,14066,1104.851,526.0885,361.1859,73.74003,390.8265,281.584,0,0,0,0,0,0,0,0,0,0,1,3,3,1184,340.6114,46.66088,4.319997,4.319997,320.0627,26.10041
300,20,KMeans,275,756,756,55805,17225.59,4676.999,6209.474,1463.641,3645.053,1447.901,0,0,0,0,0,0,0,0,0,0,3,26,26,109272,200.0392,182.8188,13.67999,10.77999,156.1941,156.1941,21,444,444,4628808,8116.517,7336.704,491.1272,132.4801,7273.978,7168.212
100,25,KMeans,100,220,220,14113,5536.531,1492.237,1685.001,316.1199,1306.811,438.0601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,150,367,367,24473,8507.014,2457.251,2737.836,601.7199,1934.835,718.8606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,188,492,492,34043,10907.72,3096.237,3408.664,770.7798,2467.161,920.9803,5,21,21,4165,316.8252,242.9844,38.38017,16.17999,146.7624,126.1619,0,0,0,0,0,0,0,0,0,0,7,33,33,729470,3809.588,3138.674,122.9216,36.42,3570.708,3061.107
250,25,KMeans,250,684,684,47045,14227.44,3932.685,4768.885,1170.58,3268.847,1250.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,257,723,723,52413,15515.07,4734.421,5162.813,1319.82,3410.669,1436.621,14,80,80,13822,1140.977,518.6092,349.1653,87.68022,400.9265,276.5036,0,0,0,0,0,0,0,0,0,0,29,379,379,6397450,13358.4,12491.41,312.4226,131.1799,12564.19,12156.65
100,30,KMeans,94,168,168,12080,5192.649,1191.453,1498.699,264.0399,1230.95,371.8601,1,2,2,333,72.93977,18.10022,28.48046,3.639997,17.40021,8.420003,0,0,0,0,0,0,0,0,0,0,5,20,20,502592,2771.992,2667.751,42.94021,14.79999,2650.165,2617.073
150,30,KMeans,140,334,334,22013,7899.158,2280.908,2335.149,483.14,1854.116,681.8007,4,24,24,73002,578.0204,462.7748,56.24054,14.37999,419.1316,390.6902,0,0,0,0,0,0,0,0,0,0,6,26,26,381828,3215.241,3170.097,28.69998,16.55999,3086.263,3066.724
