,TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity,SuccessfulNoBottlenecks_AverageUniqueDroneEncounter,SuccessfulNoBottlenecks_AverageAvoidanceManeuvers,SuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,SuccessfulNoBottlenecks_PercentageTimeVerticalProximity,SuccessfulBottlenecks_AverageUniqueDroneEncounter,SuccessfulBottlenecks_AverageAvoidanceManeuvers,SuccessfulBottlenecks_PercentageTimeHorizontalProximity,SuccessfulBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulNoBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulNoBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulNoBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulBottlenecks_PercentageTimeVerticalProximity,SuccessfulNoBottlenecks_Percentage,SuccessfulBottlenecks_Percentage,UnsuccessfulNoBottlenecks_Percentage,UnsuccessfulBottlenecks_Percentage
52,200,20,KMeans,169,463,53007,10305.22,2805.614,3487.429,766.1597,2255.52,892.6822,17,168,165507,1954.733,1184.743,489.6879,94.12001,1008.159,907.2199,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,149,2138515,6543.93,6098.801,264.7236,68.04003,6032.471,5954.937,2.739644970414201,313.6508875739645,7.434675824485068,39.57766723416329,9.882352941176471,9735.70588235294,4.814980357931237,89.98777970538377,,,,,10.642857142857142,152751.07142857142,1.039742631721305,98.71472237496044,84.5,8.5,0.0,7.000000000000001
53,250,20,KMeans,242,655,47594,15359.15,3908.385,5697.484,1204.421,3192.988,1267.901,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,112,25.44039,8.520005,5.639996,2.739998,6.359995,5.779995,7,53,923377,3630.298,3341.867,222.8438,62.58015,3290.761,3263.576,2.706611570247934,196.6694214876033,7.841716501238675,39.708918417482316,,,,,2.0,112.0,10.770267279707582,90.8804959752327,7.571428571428571,131911.0,1.7238295588957162,99.17389928955643,96.8,0.0,0.4,2.8000000000000003
54,300,20,KMeans,288,804,60731,18370.74,4712.695,6895.46,1675.943,3754.752,1480.98,6,53,150381,933.962,712.9548,125.4218,31.54,653.2417,608.0812,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,59,725315,2856.979,2740.505,70.4206,32.73997,2688.342,2666.986,2.7916666666666665,210.87152777777777,9.12289325307527,39.44281806095316,8.833333333333334,25063.5,3.377011056124339,93.08670894708649,,,,,9.833333333333334,120885.83333333333,1.1459646710738862,99.20560702470146,96.0,2.0,0.0,2.0
55,100,25,KMeans,93,217,14866,5208.987,1533.56,1560.578,295.8205,1212.75,408.7802,7,39,86201,1085.066,851.7661,146.222,61.36051,795.1055,750.0433,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,159.8494623655914,5.6790408576562,33.706881055452484,5.571428571428571,12314.42857142857,5.655002552840103,94.33255083759326,,,,,,,,,93.0,7.000000000000001,0.0,0.0
56,150,25,KMeans,149,313,21468,8645.242,1933.32,2872.459,575.3798,1921.996,563.96,1,3,622,46.68088,29.80049,5.959995,2.439998,16.12018,8.860013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1006711409395975,144.08053691275168,6.655450477846658,29.34241278337728,3.0,622.0,5.226975155566905,54.962246079138076,,,,,,,,,99.33333333333333,0.6666666666666667,0.0,0.0
57,200,25,KMeans,199,554,38032,11954.09,3365.082,4545.368,962.9409,2617.662,1086.861,1,4,470,53.34103,37.00066,7.319994,3.719997,17.2002,10.90006,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.7839195979899496,191.11557788944722,8.055325834086911,41.52029559202067,4.0,470.0,6.973987941365212,63.37170498017465,,,,,,,,,99.5,0.5,0.0,0.0
58,250,25,KMeans,250,676,46985,14230.75,4241.392,4808.258,1289.28,3279.168,1315.082,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.704,187.94,9.059817648402227,40.104136171126335,,,,,,,,,,,,,100.0,0.0,0.0,0.0
59,300,25,KMeans,299,801,54855,17860.19,4813.395,6361.014,1390.92,3923.833,1581.961,1,4,475,53.34103,28.26046,7.739994,4.819996,16.78019,11.06006,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.678929765886288,183.46153846153845,7.787823085868628,40.31672601764652,4.0,475.0,9.036188465052136,65.91141101501235,,,,,,,,,99.66666666666667,0.33333333333333337,0.0,0.0
60,100,30,KMeans,94,205,11832,4979.491,1491.119,1368.836,277.14,1226.91,384.0402,3,13,4934,217.2774,132.3813,38.30031,19.58,109.0219,86.1014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,139998,1499.363,1469.148,23.64002,19.29998,1434.307,1429.91,2.1808510638297873,125.87234042553192,5.565629097431845,31.30141575176663,4.333333333333333,1644.6666666666667,9.011521676897827,78.97624238799727,,,,,4.0,46666.0,1.2872119693496504,99.69344080451397,94.0,3.0,0.0,3.0
61,150,30,KMeans,142,339,22805,7893.917,2230.208,2286.107,545.8398,1853.675,642.4206,2,7,1207,170.3754,54.30086,60.72101,3.219998,53.36084,28.40028,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,34,715226,3186.518,3037.506,68.16054,25.81998,3022.391,2993.074,2.387323943661972,160.59859154929578,6.9146888673899145,34.65659298420705,3.5,603.5,1.8899430316818036,53.22307519896613,,,,,5.666666666666667,119204.33333333333,0.8102882205592438,99.03000637574688,94.66666666666667,1.3333333333333335,0.0,4.0
62,200,30,KMeans,174,412,29315,9836.768,2668.031,2886.835,643.8997,2294.34,835.4003,7,76,242920,1210.229,943.1166,166.7626,35.32001,870.0731,823.9274,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19,160,2569743,9252.446,8878.688,207.2219,81.23994,8735.292,8651.277,2.367816091954023,168.47701149425288,6.545846155973183,36.41135577115859,10.857142857142858,34702.857142857145,2.918456754878622,94.69634218090411,,,,,8.421052631578947,135249.63157894736,0.8780374400455837,99.03821188805138,87.0,3.5000000000000004,0.0,9.5
63,250,30,KMeans,250,668,45449,14679.59,4188.19,4917.988,1170.801,3315.808,1335.842,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.672,181.796,7.975706405969103,40.287073316669726,,,,,,,,,,,,,100.0,0.0,0.0,0.0
64,300,30,KMeans,278,764,52117,16009.33,4996.443,4829.502,1340.241,3725.434,1511.241,7,79,478915,1357.938,1079.07,155.2822,42.70006,1008.1,959.5813,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,268,3341287,6214.097,5754.079,272.3436,93.13994,5701.067,5623.694,2.7482014388489207,187.47122302158274,8.37162454643636,40.565501898570744,11.285714285714286,68416.42857142857,3.1444778774877795,95.18711437357406,,,,,17.866666666666667,222752.46666666667,1.4988491489592133,98.64283299950695,92.66666666666666,2.3333333333333335,0.0,5.0
65,100,35,KMeans,100,190,11745,5152.944,1581.141,1286.574,247.6999,1288.21,433.6604,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,117.45,4.806958895730285,33.66379705172293,,,,,,,,,,,,,100.0,0.0,0.0,0.0
66,150,35,KMeans,126,268,18349,6657.557,2205.409,1651.017,392.9198,1666.255,617.0815,11,56,203120,1555.196,1111.588,216.0429,48.16003,1039.634,944.8814,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,92,1525984,6596.389,5799.599,187.8619,82.02002,6183.858,5645.404,2.126984126984127,145.62698412698413,5.901861598781656,37.03403740723958,5.090909090909091,18465.454545454544,3.096717712751319,90.88596563790719,,,,,7.076923076923077,117383.38461538461,1.243407870578888,91.2925878957764,84.0,7.333333333333333,0.0,8.666666666666668
67,200,35,KMeans,192,486,33550,10587.87,3632.488,2910.294,741.44,2507.741,1032.301,1,2,590,46.66088,35.46062,3.919997,3.759997,17.52021,14.78015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,42,992857,3756.444,3556.159,103.4211,36.19999,3531.727,3484.882,2.53125,174.73958333333334,7.002730483090555,41.164578000678695,2.0,590.0,8.058135637390466,84.36057558670817,,,,,6.0,141836.7142857143,0.9636770839655803,98.67359509950798,96.0,0.5,0.0,3.5000000000000004
68,250,35,KMeans,250,622,43134,13842.25,4337.716,3914.846,1049.32,3276.91,1293.842,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.488,172.536,7.580559518864346,39.48359887821149,,,,,,,,,,,,,100.0,0.0,0.0,0.0
69,300,35,KMeans,286,722,52976,16173.86,4874.86,4737.459,1309.26,3740.313,1485.941,9,47,9149,644.68,372.0268,122.9811,44.73997,283.4648,210.1231,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,15,312805,2684.191,2254.125,28.21998,14.43999,2573.656,2182.336,2.5244755244755246,185.23076923076923,8.094913644609264,39.72771797440481,5.222222222222222,1016.5555555555555,6.939872494881182,74.12669932915831,,,,,3.0,62561.0,0.5379643251914636,84.79517076097194,95.33333333333334,3.0,0.0,1.6666666666666667
70,100,40,KMeans,100,152,10153,4969.041,1548.541,1114.851,231.4998,1273.83,412.2403,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,101.53,4.658842621745323,32.36226969061806,,,,,,,,,,,,,100.0,0.0,0.0,0.0
71,150,40,KMeans,141,310,19150,7424.744,2365.19,1840.8,466.1401,1832.775,690.9609,1,2,729,73.33971,25.04038,27.40044,7.539994,17.2602,8.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,26,671022,4529.92,4375.27,57.08013,15.65999,4337.011,4290.646,2.198581560283688,135.81560283687944,6.278197605196893,37.70025780578631,2.0,729.0,10.280916027619963,47.97163416414641,,,,,3.25,83877.75,0.34570124858717155,98.93094575964874,94.0,0.6666666666666667,0.0,5.333333333333334
72,200,40,KMeans,197,481,34830,10311.78,3973.495,2474.186,687.7401,2607.282,1151.223,3,6,472,164.9632,56.66083,38.72039,8.479994,53.70066,24.10019,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4416243654822334,176.8020304568528,6.669460558700825,44.15414212962004,2.0,157.33333333333334,5.1405367985102135,44.8787594044468,,,,,,,,,98.5,1.5,0.0,0.0
73,250,40,KMeans,238,617,42517,12898.85,4346.437,3388.019,983.7404,3099.787,1244.881,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,133,2634404,5877.075,5653.757,122.2209,57.87997,5556.638,5498.898,2.592436974789916,178.64285714285714,7.626574462064448,40.16021100804669,,,,,,,,,11.083333333333334,219533.66666666666,0.9848431405078206,98.96088246166117,95.19999999999999,0.0,0.0,4.8
74,300,40,KMeans,289,764,53944,15578.84,5542.457,4069.066,1115.559,3804.292,1636.304,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,110,2132807,5497.966,5102.545,215.0429,57.38,5091.785,5019.75,2.643598615916955,186.6574394463668,7.160732121261916,43.01205059969109,,,,,,,,,10.0,193891.54545454544,1.0436586912323575,98.58527019502984,96.33333333333334,0.0,0.0,3.6666666666666665
75,100,20,KMeans,100,250,15082,5833.467,1607.739,1947.124,371.1605,1301.791,450.4204,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,150.82,6.362605634008044,34.600054847513924,,,,,,,,,,,,,100.0,0.0,0.0,0.0
76,150,20,KMeans,141,346,24962,8692.201,1972.08,3099.403,626.16,1853.776,626.3002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,72,1581943,4700.644,4269.643,279.8647,55.91996,4274.701,4209.083,2.4539007092198584,177.03546099290782,7.203699040093528,33.785106722710836,,,,,,,,,8.0,175771.44444444444,1.1896233792646285,98.464968660966,94.0,0.0,0.0,6.0
77,200,20,KMeans,186,538,38360,11475.73,3121.858,4059.716,946.3607,2480.822,963.261,1,2,600,53.32103,33.64058,3.579997,3.399997,18.82024,14.36014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,156,2551313,6233.913,5735.774,342.9455,98.30016,5676.362,5601.134,2.89247311827957,206.23655913978496,8.246627447665638,38.828299652292664,2.0,600.0,6.3764653458494704,76.30157745065951,,,,,12.0,196254.84615384616,1.5768612747723625,98.67471454428029,93.0,0.5,0.0,6.5
78,250,20,KMeans,227,634,46554,14089.99,3887.867,5005.674,1120.561,2972.745,1248.961,10,88,148557,1288.28,901.0409,236.3235,59.06013,801.1005,728.6208,1,2,162,20.00027,6.659995,5.259996,1.919999,7.439994,4.739996,12,100,1538282,5933.999,5484.836,303.9047,70.02007,5451.775,5385.464,2.79295154185022,205.08370044052865,7.952887120572832,42.01372805269204,8.8,14855.7,4.584417207439376,90.95248348989921,2.0,162.0,9.599865401817077,63.70967503468415,8.333333333333334,128190.16666666667,1.1799811560467066,98.78368054440986,90.8,4.0,0.4,4.8
79,300,20,KMeans,299,881,60379,17950.72,5302.443,6392.894,1692.222,3913.014,1645.241,1,4,437,66.66083,17.92022,19.44025,3.379997,16.82019,7.879993,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9464882943143813,201.93645484949832,9.42704248074729,42.04536451952382,4.0,437.0,5.070439416970955,46.84841847803146,,,,,,,,,99.66666666666667,0.33333333333333337,0.0,0.0
80,100,25,KMeans,100,200,14545,5412.954,1465.916,1774.244,331.5002,1282.25,430.9202,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,145.45,6.124201314106863,33.60656658217977,,,,,,,,,,,,,100.0,0.0,0.0,0.0
81,150,25,KMeans,142,349,27465,8258.438,2241.967,2703.437,501.78,1902.957,712.0807,6,40,30063,603.8157,415.673,102.5212,26.41998,330.1928,299.191,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,43484,864.2421,863.5825,6.639995,6.259995,822.0054,821.7255,2.4577464788732395,193.41549295774647,6.07596739238098,37.41969471722167,6.666666666666667,5010.5,4.375503982423775,90.6110006032839,,,,,4.5,21742.0,0.7243334940521875,99.96594912880134,94.66666666666667,4.0,0.0,1.3333333333333335
82,200,25,KMeans,190,498,39452,11507.94,3371.862,3850.134,891.4011,2470.641,995.5206,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,90,1914656,5156.233,4816.466,189.3626,53.32004,4804.624,4735.159,2.6210526315789475,207.6421052631579,7.74596582881037,40.29402086341155,,,,,,,,,9.0,191465.6,1.034089033602632,98.55420528224477,95.0,0.0,0.0,5.0
83,250,25,KMeans,249,665,51403,14502.43,4032.367,4972.786,1233.861,3256.988,1267.6,1,4,904,76.69914,25.52039,30.54051,6.279995,22.66033,13.30011,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6706827309236947,206.43775100401606,8.507960390086351,38.91939423786639,4.0,904.0,8.187829746200546,58.69336413017816,,,,,,,,,99.6,0.4,0.0,0.0
84,300,25,KMeans,300,842,57908,17455.54,5289.925,5616.355,1595.0,3940.596,1618.901,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.8066666666666666,193.02666666666667,9.137500186187307,41.0826433361857,,,,,,,,,,,,,100.0,0.0,0.0,0.0
85,100,30,KMeans,98,176,13233,5116.02,1310.415,1368.276,264.8798,1283.411,388.0404,2,2,350,93.66176,40.00053,9.759993,5.779996,36.16045,17.56005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7959183673469388,135.03061224489795,5.1774582585681825,30.235084474108447,1.0,175.0,6.17113750585084,48.56148084440321,,,,,,,,,98.0,2.0,0.0,0.0
86,150,30,KMeans,149,315,22231,8218.21,2055.281,2453.29,545.7399,1946.336,645.9008,1,3,297,53.34103,19.98027,7.999993,1.739999,16.22018,7.599994,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1140939597315436,149.2013422818792,6.640617604076801,33.18547260082534,3.0,297.0,3.2620273736746364,46.85517669964205,,,,,,,,,99.33333333333333,0.6666666666666667,0.0,0.0
87,200,30,KMeans,200,530,36369,11156.92,3624.528,3385.842,838.2999,2636.382,1087.481,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,181.845,7.513721528880731,41.24899198977993,,,,,,,,,,,,,100.0,0.0,0.0,0.0
88,250,30,KMeans,240,644,43666,13809.09,4510.261,4150.593,1127.58,3133.707,1258.361,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,90,1848871,5098.808,4844.88,136.4614,41.45996,4795.39,4738.735,2.683333333333333,181.94166666666666,8.165490991803225,40.15566866972567,,,,,,,,,9.0,184887.1,0.8131304414678883,98.81855281843602,96.0,0.0,0.0,4.0
89,300,30,KMeans,287,794,58754,17114.75,5232.368,5348.33,1415.48,4028.009,1606.622,1,4,436,53.34103,34.32059,7.819993,6.779994,16.42019,12.16009,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,132,2424526,5876.254,5434.842,245.2033,63.14005,5443.731,5363.836,2.7665505226480835,204.7177700348432,8.270526884704713,39.88625646069808,4.0,436.0,12.710654443680596,74.05572042710833,,,,,11.0,202043.83333333334,1.0744949078103159,98.53234849407512,95.66666666666667,0.33333333333333337,0.0,4.0
90,100,35,KMeans,91,156,10719,4752.079,1178.773,1174.673,248.5999,1180.87,343.4602,1,1,81,70.88012,12.7401,14.68015,0.0,31.14052,4.879996,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,43,996644,4356.879,3553.82,137.3418,39.03999,4073.476,3488.472,1.7142857142857142,117.79120879120879,5.231392407407368,29.085352324980736,1.0,81.0,0.0,15.670887962050731,,,,,5.375,124580.5,0.8960540331737467,85.63870267064296,91.0,1.0,0.0,8.0
91,150,35,KMeans,144,328,24880,7803.267,2547.773,2031.183,485.6401,1880.956,743.3211,1,4,1021,53.32103,50.56097,4.259997,4.259997,19.12025,16.36018,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,20,500019,2782.783,2601.092,85.161,23.95998,2615.627,2573.503,2.2777777777777777,172.77777777777777,6.223548418886603,39.51826092689037,4.0,1021.0,7.989337415274987,85.56467619408743,,,,,4.0,100003.8,0.8610078471803229,98.38952572366014,96.0,0.6666666666666667,0.0,3.3333333333333335
92,200,35,KMeans,200,502,36264,10850.94,3608.404,3058.397,756.4599,2648.962,1091.361,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,181.32,6.971376673357331,41.19957175678625,,,,,,,,,,,,,100.0,0.0,0.0,0.0
93,250,35,KMeans,228,554,40103,12878.81,3948.43,3726.124,977.5199,2982.705,1172.221,3,17,132913,583.8119,519.1351,34.92026,10.91999,468.0942,447.3555,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19,129,2730294,10132.8,9699.045,202.4017,69.43994,9599.576,9487.333,2.4298245614035086,175.890350877193,7.5901414804628695,39.30060129982684,5.666666666666667,44304.333333333336,1.8704637572478395,95.56954561710015,,,,,6.7894736842105265,143699.68421052632,0.685298634138639,98.83075044147785,91.2,1.2,0.0,7.6
94,300,35,KMeans,291,752,54500,16571.06,4697.195,5114.003,1397.041,3890.895,1499.682,8,38,7357,571.0795,308.5255,125.9815,40.27998,232.1838,171.8824,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1059,397.0603,40.00072,1.1,1.1,377.0713,20.00027,2.584192439862543,187.2852233676976,8.430607335921781,38.54336855659174,4.75,919.625,7.0533051878066,74.02859286479074,,,,,2.0,1059.0,0.2770360068735152,5.304108268117993,97.0,2.666666666666667,0.0,0.33333333333333337
95,100,40,KMeans,100,176,10988,4944.913,1590.862,1088.671,202.0999,1298.791,441.5604,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,109.88,4.087026404711266,33.99780257177637,,,,,,,,,,,,,100.0,0.0,0.0,0.0
96,150,40,KMeans,144,309,22067,7492.17,2229.528,2045.104,493.1599,1857.555,666.1603,6,19,2428,351.0851,171.0228,85.36086,28.5,111.9414,62.86038,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1458333333333335,153.24305555555554,6.582337293467713,35.862211347712446,3.1666666666666665,404.6666666666667,8.117689984564995,56.15472023755286,,,,,,,,,96.0,4.0,0.0,0.0
97,200,40,KMeans,198,464,31366,10576.07,3460.424,2715.709,707.6799,2581.681,997.5209,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,55808,1174.081,1155.883,2.719999,1.479999,1137.205,1129.597,2.3434343434343434,158.41414141414143,6.691331468116228,38.638425893826536,,,,,,,,,1.0,27904.0,0.1260559535500532,99.33099133401629,99.0,0.0,0.0,1.0
98,250,40,KMeans,243,610,39263,13050.74,4590.522,3429.397,956.4002,3171.268,1317.721,4,17,16918,358.2459,212.3208,49.18037,13.51999,207.4023,165.723,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,15,154086,1570.508,1530.15,20.68004,13.77999,1500.723,1492.479,2.5102880658436213,161.5761316872428,7.328321612414316,41.55186505839305,4.25,4229.5,3.7739413067951375,79.90412835344642,,,,,5.0,51362.0,0.8774224645783403,99.45066477957624,97.2,1.6,0.0,1.2
99,300,40,KMeans,300,764,53483,16380.42,5363.789,4642.474,1324.26,3911.512,1618.502,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.546666666666667,178.27666666666667,8.084408092100203,41.377912173093165,,,,,,,,,,,,,100.0,0.0,0.0,0.0
100,100,20,KMeans,95,225,16326,5561.205,1480.978,1893.487,376.66,1237.811,441.1201,3,9,2214,270.2707,87.32143,104.8418,7.759995,85.52139,49.76057,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,49868,1058.508,1011.072,30.88041,12.27999,990.9924,981.6176,2.3684210526315788,171.85263157894738,6.772992543882126,35.637112612507075,3.0,738.0,2.8711935848022003,58.18494063298083,,,,,3.5,24934.0,1.1601225498531895,99.05399879958718,95.0,3.0,0.0,2.0
101,150,20,KMeans,149,377,25171,8944.331,2315.126,3169.606,667.6002,1959.017,693.0602,1,3,479,53.34103,31.94054,6.419995,4.859996,16.48019,14.90015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.530201342281879,168.93288590604027,7.463947834667567,35.37795741435628,3.0,479.0,9.111177643176369,90.41248917639906,,,,,,,,,99.33333333333333,0.6666666666666667,0.0,0.0
102,200,20,KMeans,197,531,38683,12394.86,3120.315,4696.274,910.2598,2550.402,1018.021,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,158527,1738.329,1652.585,26.10003,7.999994,1659.692,1627.16,2.6954314720812182,196.36040609137055,7.343848982562126,39.916099501176674,,,,,,,,,2.3333333333333335,52842.333333333336,0.4602117320714318,98.0398772784348,98.5,0.0,0.0,1.5
103,250,20,KMeans,250,692,46072,14894.03,4077.627,5373.737,1315.741,3293.351,1304.301,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.768,184.288,8.834016045355085,39.604068925541185,,,,,,,,,,,,,100.0,0.0,0.0,0.0
104,300,20,KMeans,300,872,61487,17907.16,4876.677,6378.589,1636.042,3952.295,1593.68,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9066666666666667,204.95666666666668,9.136244943363437,40.32290099802773,,,,,,,,,,,,,100.0,0.0,0.0,0.0
